ID	INDEX	LIST
4130	0	to be filled,to be fulfilled,to fill
4131	0	a bruiser,a quarrelsome person
4132	0	a flood
4133	0	besides,but,except,moreover,nevertheless
4134	0	full
4135	0	to bring full,to make full
4136	0	full assurance,most certain confidence
4137	0	to complete,to fill up,to fulfill,to make full,to render full
4138	0	abundance,fulness
4139	0	near,neighbour
4140	0	to satiate the desires of the flesh
4141	0	to smite,to strike
4142	0	a boat
4143	0	a ship,ship
4144	0	a voyage
4145	0	richly,the wealthy,wealthy
4146	0	abundantly,richly
4147	0	to be rich,to have abundance
4148	0	to enrich,to make rich
4149	0	riches,wealth
4150	0	to wash
4151	0	of spirit,Spirit
4152	0	spiritual
4153	0	spiritually
4154	0	to blow,to breathe
4155	0	strangle,to choke,to wring one's neck
4156	0	to strangled,to suffocate
4157	0	breath,wind
4158	0	a garment reaching to the ankles,reaching to the feet
4159	0	whence
4160	0	deeds,did,do,doing,I make,I will make,is doing,made,making,produce,to do,to make,to yield,were made,you can make,you do,you make
4161	0	a work
4162	0	a making,deed
4163	0	a maker,a performer,a poet,a producer,an author
4164	0	divers,variegated
4165	0	to feed a flock,to govern,to keep sheep,to tend a flock
4166	0	a herdsman,a shepherd
4167	0	a flock
4168	0	a flock
4169	0	of what nature,of what sort
4170	0	to carry on war,to fight,to war
4171	0	a battle,a dispute,a fight,a quarrel,a strife,a war
4172	0	city,the city
4173	0	ruler of the city
4174	0	citizenship,state
4175	0	commonwealth,state
4176	0	to be a citizen
4177	0	a citizen,a fellow citizen
4178	0	frequently,often
4179	0	manifold,more,much
4180	0	much speaking
4181	0	at sundry times
4182	0	much varied
4183	0	great,greater,greatly,large,many,much
4184	0	full of pity,very kind
4185	0	precious
4186	0	of great price,very valuable
4187	0	in many manners
4188	0	drink
4189	0	depravity,iniquity,malice,wickedness
4190	0	full of annoyances,full of hardships,full of labours,hardship,wicked,wickedness
4191	0	more evil
4192	0	great trouble,intense desire,pain
4193	0	of Pontus
4194	0	Pontius [Pilate]
4195	0	Pontus
4196	0	Publius
4197	0	a journey
4198	0	carry over,continue,having gone,to continue,to go,to lead over,transfer
4199	0	to destroy,to overthrow
4200	0	acquisition,gain,source of gain
4201	0	Porcius
4202	0	illicit sexual intercourse,of illicit sexual intercourse
4203	0	prostituting,to prostitute
4204	0	a prostitute
4205	0	a male prostitute
4206	0	a great way off,at a distance,far
4207	0	afar off,from afar
4208	0	further
4209	0	purple,the purple fish
4210	0	purple
4211	0	a female seller of purple
4212	0	how often
4213	0	a drinking,drink
4214	0	how great,how many,how much
4215	0	a river,a stream,a torrent,floods,river
4216	0	carried away by a stream
4217	0	from what country,of what manner,of what sort or quality
4218	0	aforetime,at some time,formerly,once
4219	0	at what time?,when?
4220	0	whether,which
4221	0	a cup,a drinking vessel
4222	0	to furnish drink,to irrigate,to water
4223	0	Puteoli
4224	0	a drinking,carousing
4225	0	in what place?,where?
4226	0	about,nearly,somewhere,somewhere about,where
4227	0	Pudens
4228	0	feet,foot
4229	0	a deed,a matter,a question,an accomplished fact,an affair,that which has been done
4230	0	business,occupation
4231	0	to be occupied,to carry on a business
4232	0	common hall,hall of judgment,judgment hall,palace,praetorium
4233	0	officer
4234	0	a deal,a thing to be done,a transaction,business,doings
4235	0	gentle,meek,mild
4236	0	gentleness,meekness,mildness
4237	0	a garden bed,a plot of ground
4238	0	to accomplish,to be busy with,to carry on,to exercise,to perform,to practise
4239	0	gentleness of spirit,meek,meekness,mildness of disposition
4240	0	gentleness of spirit,meekness,mildness of disposition
4241	0	to be becoming,to be conspicuous,to be eminent,to stand out
4242	0	dignity,right of the first born
4243	0	ambassador,to be older
4244	0	council,elders,presbytery,senate
4245	0	elder
4246	0	ambassador,an aged man,an old man
4247	0	an aged woman
4248	0	headlong
4249	0	to cut in two with a saw
4250	0	before,formerly
4251	0	Prisca
4252	0	Priscilla
4253	0	before
4254	0	going before,to go before,to lead forth,to lead forward
4255	0	to bring forth,to bring forward
4256	0	to bring a charge against previously
4257	0	to hear before
4258	0	to sin before
4259	0	fore-court,porch
4260	0	forward,onward,to go forwards,to go on
4261	0	to push forward,to put forward,to throw forward,to thrust forward
4262	0	the sheep gate
4263	0	cattle,goat,of sheep,sheep
4264	0	drag forward,to bring forward,to cause to go forward,to lean forward
4265	0	to foresee,to provide
4266	0	to arise before,to come before,to happen before
4267	0	to foreknow,to predestinate
4268	0	foreknowledge,forethought,pre-arrangement
4269	0	ancestors,born before,forefather,older,parent
4270	0	to depict or portray openly,to write before
4271	0	known to all,manifest,openly evident
4272	0	give first,to betray,to give before
4273	0	a betrayer,a traitor
4274	0	a forerunner
4275	0	to foresee
4276	0	to hope before
4277	0	forewarn,speak before,tell in time past
4278	0	to make a beginning before
4279	0	to announce before,to promise before
4280	0	formerly,heretofore,prophecies
4281	0	to go before,to go forward,to go on
4282	0	to make ready beforehand,to prepare before
4283	0	to announce or promise glad tidings beforehand
4284	0	to be better,to excel,to surpass
4285	0	to go before and lead,to go before and show the way,to go before as a leader
4286	0	a purpose,the shewbread
4287	0	determined beforehand,prearranged,set beforehand
4288	0	eagerness,inclination,readiness of mind,spirit,zeal
4289	0	ready,willing. willingly,with alacrity
4290	0	willingly,with alacrity
4291	0	to place before,to set before
4292	0	to call forth,to irritate,to provoke
4293	0	foretell,prophecy,to announce beforehand
4294	0	to prepare beforehand
4295	0	to be placed before,to be placed in front of,to set before
4296	0	herald,to announce beforehand
4297	0	advancement,progress
4298	0	to advance,to go forward,to proceed
4299	0	a prejudgment,a prejudice
4300	0	to establish beforehand,to ratify,to sanction
4301	0	to anticipate,to forestall
4302	0	to foretell,to predict,to say beforehand
4303	0	to predict,to testify beforehand
4304	0	to meditate beforehand
4305	0	to be anxious beforehand
4306	0	to foresee,to perceive before,to think of beforehand
4307	0	forethought,providential care,to make provision
4308	0	to foresee,to set before
4309	0	to decide beforehand,to predetermine
4310	0	to suffer before
4311	0	to send before,to send forward,to set one forward
4312	0	headlong,precipitate,precipitously,rash,reckless,sloping,to fall forwards
4313	0	to send before
4314	0	at,by,near,to,to the advantage of,towards,with,with regard to
4315	0	the day before the sabbath
4316	0	to address,to call by name,to salute,to speak to
4317	0	to approach,to bring,to draw near to,to lead
4318	0	access,approach
4319	0	beg
4320	0	go up higher,to go up further
4321	0	to expend besides
4322	0	to fill up by adding to
4323	0	to communicate,to impart,to lay upon in addition to
4324	0	to add threats,to threaten further
4325	0	to spend besides
4326	0	need in addition,to want besides
4327	0	expected,to expect,to receive to one's self
4328	0	to expect,to look for,to wait for
4329	0	expectation
4330	0	to permit one to approach
4331	0	to approach unto
4332	0	to be in attendance upon,to sit near
4333	0	to work to gain
4334	0	approach,draw near to,drew near,to approach,to come to
4335	0	prayer,synagogue
4336	0	praying,to offer prayers,to pray,to pray to
4337	0	take heed,to be attentive,to bring near,to bring to,to cleave to,to turn the mind to
4338	0	nail to,to fasten with nails to
4339	0	a newcomer,alien,proselyte
4340	0	enduring only for a while,for a season,temporary
4341	0	to bid to come to one's self,to call to,to call to one's self
4342	0	to adhere to one,to be a devotee,to be his adherent,to be steadfastly attentive unto,to wait on constantly
4343	0	perseverance
4344	0	a cushion,a pillow
4345	0	to allot,to assign by lot
4346	0	an inclination of mind,partiality
4347	0	to cleave to,to glue to,to glue upon,to stick to
4348	0	a stumbling block,an obstacle
4349	0	an occasion of stumbling,to stumble
4350	0	beat against,to be made to stumble,to beat against,to rush upon,to stumble
4351	0	to roll to
4352	0	to kiss the hand,to make obeisance,to revere
4353	0	a worshipper
4354	0	to speak to,to speak with
4355	0	to receive,to take,to take unto
4356	0	receiving
4357	0	to continue with,to hold fast to,to remain still,to remain with,to stay,to tarry
4358	0	to bring a ship to moorings,to come to anchor
4359	0	to owe beside
4360	0	to be disgusted with,to be displeased with,to loathe
4361	0	very hungry
4362	0	to fasten
4363	0	to fall down,to fall forwards,to fall upon
4364	0	to pretend
4365	0	to approach,to draw near
4366	0	to break against,to break by dashing against
4367	0	commanded,is prescribed,to appoint,to assign or ascribe to,to command,to define,to enjoin,to join to,to order,to prescribe
4368	0	a female guardian,patroness,protectress
4369	0	to add,to add to  the number of one's companions.
4370	0	to run to
4371	0	broiled fish
4372	0	freshly killed,lately slaughtered,new,recently made
4373	0	lately
4374	0	to assail,to attack,to be borne towards one,to bring,to bring to,to lead to
4375	0	acceptable,pleasing
4376	0	a bringing to,a gift,a present,the act of offering
4377	0	call,to address by calling,to call to,to call to one's self,to summon
4378	0	a pouring upon,a sprinkling upon
4379	0	to touch
4380	0	to discriminate,to have respect of persons
4381	0	an acceptor of persons,one who discriminates
4382	0	partiality,respect of persons
4383	0	countenance,look,the countenance of,the face
4384	0	to appoint before,to define beforehand,to place before
4385	0	to stretch forth,to stretch out
4386	0	before,former,prior
4387	0	before,former,prior
4388	0	to determine,to place before,to set forth
4389	0	to encourage,to exhort,to urge forwards
4390	0	to outrun,to run before
4391	0	exist previously,to be before
4392	0	a pretended cause,a pretext,an alleged reason
4393	0	to bring forth
4394	0	prophecy
4395	0	to be a prophet,to predict,to prophesy,to speak forth by divine inspirations
4396	0	a prophet,an interpreter of oracles,of a prophet,prophet
4397	0	proceeding from a prophet,prophetic
4398	0	prophetess
4399	0	to anticipate,to come before
4400	0	to appoint,to choose,to deliver into the hands,to take into one's hands
4401	0	to choose beforehand,to designate beforehand
4402	0	Prochorus
4403	0	the stern
4404	0	early,in the morning
4405	0	at day break,early
4406	0	early
4407	0	morning
4408	0	the prow of a ship
4409	0	hold the first place,to be first
4410	0	chief seat,first seat
4411	0	the chief place at table,the first reclining place
4412	0	at the first,chief,first,principal
4413	0	at the first,chief,first,principal
4414	0	a champion,a chief,a leader
4415	0	birthright
4416	0	the firstborn
4417	0	to cause one to stumble,to stumble
4418	0	heel
4419	0	a little wing,a wing,little wing,pinnacle
4420	0	a wing
4421	0	bird
4422	0	to be terrified,to terrify
4423	0	to be afraid of with terror
4424	0	Ptolemais
4425	0	a winnowing shovel
4426	0	affright,to frighten
4427	0	spittle
4428	0	to fold together,to roll up
4429	0	to spit
4430	0	carcase,corpse,downfall
4431	0	a downfall,a falling,fall
4432	0	beggary
4433	0	to be a beggar,to beg
4434	0	destitute,lacking,poor,reduced to beggary
4435	0	the fist
4436	0	a spirit of divination
4437	0	compact,dense,diligently,frequently,more frequently,often,recurring,the oftener,thick,vigorously
4438	0	to be a boxer,to box
4439	0	a huge gate,gate
4440	0	a large gate,porch
4441	0	to ascertain,to ask,to enquire
4442	0	by fire,fire
4443	0	a fire
4444	0	a tower
4445	0	sick with a fever,to be sick with a fever
4446	0	fever,fiery heat
4447	0	fiery,shining like fire
4448	0	to burn with fire,to kindle,to set on fire
4449	0	to be red,to become glowing,to grow red
4450	0	red
4451	0	a burning
4452	0	fiery trial
4453	0	sellers,sold,to barter,to sell
4454	0	a colt
4455	0	at any time,ever
4456	0	to become dull,to grow hard,to harden
4457	0	dulled perception,of stubbornness
4458	0	at all,by any means,perhaps
4459	0	how,in what way
4460	0	Rahab
4461	0	Master,rabbi
4462	0	chief,Master,prince
4463	0	to beat with rods
4464	0	a rod with which one is beaten,a staff,a walking stick
4465	0	a lictor
4466	0	Ragau
4467	0	knavery,rascality,villainy
4468	0	ease in doing,faculty
4469	0	"spitting",an empty headed man
4470	0	a bit of cloth,cloth
4471	0	Rama,Ramah
4472	0	to cleanse,to cleanse by sprinkling,to sprinkle
4473	0	blood of sprinkling,purification
4474	0	to box the ear,to smite,to smite in the face with the palm of the hand,to smite with a rod or staff
4475	0	a blow with a rod or staff or a scourge,a blow with the flat of the hand,a slap in the face,to box the ear
4476	0	a needle,of a needle
4477	0	Rachab
4478	0	Rachel
4479	0	Rebecca
4480	0	a chariot
4481	0	Remphan
4482	0	to flow,to pour forth,to utter
4483	0	It has been said,said,spoken,to pour forth,to utter,uttered
4484	0	Rhegium
4485	0	ruin
4486	0	to break through,to break up,to convulse,to distort,to rend
4487	0	a word,discourse,doctrine,word
4488	0	Rhesa
4489	0	a speaker,an orator
4490	0	expressly
4491	0	a root,root
4492	0	to render firm,to take root
4493	0	a moment of time
4494	0	to agitate,to blow up a fire,to fan
4495	0	to cast,to cast before,to prostrate,to throw,to throw down,to throw to the ground
4496	0	to cast,to cast about,to cast before,to prostrate,to throw,to throw down,to throw to the ground
4497	0	Roboam
4498	0	Rhoda
4499	0	Rhodes
4500	0	with a loud noise
4501	0	a large sword,a Thracian javelin
4502	0	Reuben
4503	0	Ruth
4504	0	Rufus
4505	0	a lane,a street,street
4506	0	the deliverer,to deliver,to rescue
4507	0	befoul,dishonour,to defile,to make filthy
4508	0	grow filthy,to be dirty
4509	0	dirty,filthy
4510	0	defile,soil,to be filthy,to make filthy
4511	0	a flowing issue
4512	0	a wrinkle
4513	0	Latin
4514	0	a resident of the city of rome,a roman citizen,of rome,Roman
4515	0	Latin
4516	0	Rome
4517	0	farewell
4518	0	sabachthani,thou hast forsaken me
4519	0	sabaoth
4520	0	a keeping sabbath,rest
4521	0	a week,Sabbath,Sabbath Day,seven days,the week
4522	0	a drag net,a large fishing net
4523	0	Sadducees
4524	0	Zadok
4525	0	fawn upon,to flatter,to move the mind of one
4526	0	a sack,sackcloth
4527	0	Sala
4528	0	Salathiel
4529	0	Salamis
4530	0	Salim
4531	0	shaken,to agitate,to agitate the mind,to move,to shake,to shake down
4532	0	Salem
4533	0	Salmon
4534	0	Salmone
4535	0	the tossing of the sea
4536	0	a trumpet
4537	0	to sound a trumpet
4538	0	a trumpeter
4539	0	Salome
4540	0	Samaria
4541	0	a Samaritan,of Samaritan
4542	0	a Samaritan woman
4543	0	Samothracia
4544	0	Samos
4545	0	Samuel
4546	0	Samson
4547	0	a sandal
4548	0	a board,a plank
4549	0	Saul
4550	0	bad,putrefied,rotten
4551	0	Sapphira
4552	0	sapphire
4553	0	a band,a braided rope,a hamper
4554	0	Sardis
4555	0	a sardius
4556	0	a sardius
4557	0	sardonyx
4558	0	Sarepta
4559	0	carnal,fleshly
4560	0	fleshly
4561	0	carnal,carnally minded,flesh,fleshly
4562	0	Saruch
4563	0	swept,to clean by sweeping,to sweep
4564	0	Sara,Sarah
4565	0	Saron
4566	0	adversary,Satan
4567	0	adversary,Satan
4568	0	a  measure
4569	0	Saul
4570	0	to extinguish,to quench
4571	0	of you,thee,thou,to you,you
4572	0	thee,thine own self,thou thyself,thy,thyself,yourself
4573	0	to honour religiously,to worship
4574	0	devotion,that is worshipped
4575	0	Augustus,reverend,venerable
4576	0	to revere,to worship
4577	0	a chain,a line,a rope
4578	0	a commotion,a shaking,a tempest,an earthquake
4579	0	to agitate,to cause to tremble,to shake
4580	0	Secundus
4581	0	Seleucia
4582	0	the moon
4583	0	to be a lunatic,to be epileptic,to be moon-struck
4584	0	Shemei
4585	0	the finest wheat flour
4586	0	august,honourable,reverend,venerable
4587	0	dignity,honour,majesty,respect,sanctity
4588	0	Sergius
4589	0	Seth
4590	0	Shem
4591	0	to give a sign,to indicate,to signify
4592	0	a mark,a sign,a token,sign
4593	0	to distinguish by marking,to mark,to note
4594	0	this day,today,what has happened today
4595	0	to become corrupt,to destroy,to make corrupt
4596	0	silk
4597	0	a moth,moth
4598	0	moth eaten
4599	0	strengthen,to make strong
4600	0	jaw,the jaw,the jaw bone
4601	0	hold one's peace,to be kept in silence,to keep silence
4602	0	silence
4603	0	iron,of iron
4604	0	iron
4605	0	Sidon
4606	0	a Sidonian
4607	0	an assassin
4608	0	an intoxicating beverage,strong drink
4609	0	Silas
4610	0	Silvanus
4611	0	Siloam
4612	0	a narrow apron
4613	0	Simon
4614	0	Sina,Sinai
4615	0	mustard,of mustard
4616	0	linen cloth
4617	0	shake in a sieve,to sift
4618	0	fatted,fattened
4619	0	fattened
4620	0	portion of food
4621	0	grain,wheat
4622	0	Sion
4623	0	dumb,hold one's peace,to be silent
4624	0	annoyed,offended,to entice to sin,to offend,to put a stumbling block
4625	0	a snare,a trap,snare
4626	0	to dig
4627	0	a boat,hollow vessel,tray,trough,tub
4628	0	the leg
4629	0	clothing
4630	0	Sceva
4631	0	any apparatus,equipment,furniture,tackling of a ship
4632	0	a vessel,an implement
4633	0	tabernacle,tent
4634	0	tabernacles
4635	0	a tentmaker
4636	0	a tabernacle,a tent
4637	0	to dwell
4638	0	a tabernacle,a tent
4639	0	shadow
4640	0	to leap
4641	0	hardness of heart
4642	0	hard,harsh,rough,stiff
4643	0	hardness,obstinacy,stubbornness
4644	0	headstrong,obstinate,stiffnecked,stubborn
4645	0	to harden,to make hard
4646	0	crooked,curved
4647	0	a pale,a pointed piece of wood,a sharp stake,a stake,splinter
4648	0	to contemplate,to look at,to observe
4649	0	a watchman,an observer,the goal
4650	0	to scatter
4651	0	scorpion
4652	0	covered with darkness,full of darkness
4653	0	darkness
4654	0	to cover with darkness,to darken
4655	0	darkness,of darkness
4656	0	to cover with darkness,to darken
4657	0	dregs,dung,rubbish
4658	0	Scythian
4659	0	of a sad and gloomy countenance
4660	0	to flay,to mangle,to rend,to skin
4661	0	a pelt,spoils
4662	0	eaten of worms
4663	0	a maggot,a worm
4664	0	of emerald
4665	0	emerald
4666	0	myrrh
4667	0	Smyrna
4668	0	of Smyrna
4669	0	to be like myrrh,to flavour with myrrh
4670	0	of Sodom,Sodom
4671	0	for you,thee,thine own,thou,thy,to you,you
4672	0	of Solomon,Solomon
4673	0	an urn,the funeral couch
4674	0	thine,thy
4675	0	by you,of thee,of you,thee,thine,thine own,thou,thy,you
4676	0	a handkerchief,a napkin
4677	0	Susanna
4678	0	full of intelligence,wisdom
4679	0	to become wise,to have understanding,to make wise,to teach
4680	0	expert,skilled,wise
4681	0	Spain
4682	0	to convulse,to tear
4683	0	to wrap in swaddling clothes
4684	0	to lead a voluptuous life,to live luxuriously
4685	0	to draw,to draw out
4686	0	a military cohort,folded together,rolled up,wound
4687	0	sow,sower,sowing,to scatter,to seed,to sow
4688	0	a scout,a spy,an attendant of the body guard
4689	0	a drink offering,make a libation
4690	0	issue,seed
4691	0	a babbler,an empty talker,picking up seed
4692	0	to haste,to make haste
4693	0	a cave,a den
4694	0	a rock in the sea,ledge,reef
4695	0	to defile
4696	0	a fault,a moral blemish
4697	0	moved with compassion,to be moved with compassion,to have compassion
4698	0	Bowels,inward affection,tender mercy
4699	0	sponge
4700	0	ashes
4701	0	seed
4702	0	fit for sowing,growing crops,sown,sown fields
4703	0	seed,seed sown
4704	0	endeavour,give diligence,make haste,to exert one's self,to hasten
4705	0	active,diligent,earnest,hastily,very diligent,with haste,zealous
4706	0	very diligently
4707	0	active,diligent,diligently,earnest,earnestly,hastily,very diligent,with haste,zealous
4708	0	diligently,earnestly,hastily,with haste
4709	0	diligently,earnestly,hastily,with haste
4710	0	diligence,earnestness,haste,with haste
4711	0	a reed basket
4712	0	Stadion
4713	0	an earthen jar
4714	0	a standing,an insurrection,insurrection,state,station,strife
4715	0	a coin,a stater
4716	0	a cross,an upright stake,cross,stake
4717	0	crucified,to crucify,to drive down stakes,to fortify with driven stakes,to palisade,to stake
4718	0	bunch of grapes,grapes
4719	0	ear of corn,growing grain
4720	0	Stachys
4721	0	roof
4722	0	to conceal,to cover,to hide,to keep secret
4723	0	barren,hard,stiff
4724	0	arrange,place,set in order,to set
4725	0	a fillet,a garland
4726	0	a groaning,a sigh
4727	0	a sigh,to groan
4728	0	narrow,strait
4729	0	to compress,to cramp,to reduce to straits,to straiten
4730	0	a narrow place
4731	0	firm,hard,immovable,rigid,solid,strong
4732	0	to make firm,to make solid,to make strong,to strengthen
4733	0	firmness,made firm,steadfastness
4734	0	Stephanas
4735	0	a crown
4736	0	Crowned,Stephen
4737	0	to adorn,to crown,to encircle with a crown,to honour
4738	0	the breast
4739	0	to stand firm
4740	0	firm condition,steadfastness,stedfastness
4741	0	make firm,place firmly,set fast,to make stable,to strengthen
4742	0	a mark pricked in or branded upon the body
4743	0	a moment,an instant
4744	0	to glisten,to shine
4745	0	a porch,a portico
4746	0	branch,leafy limb
4747	0	element,principle,rudiment
4748	0	walk orderly
4749	0	long clothing,long garment,long robe
4750	0	mouth,the mouth
4751	0	the throat
4752	0	warfare
4753	0	a band of soldiers,an army,band of soldiers,bodyguard,guards men
4754	0	a military expedition,to be a soldier,to be on active service,to lead soldiers to war
4755	0	captain of the temple,the commander of an army,the highest magistrate
4756	0	an army,band of soldiers,troops of angels
4757	0	a soldier,soldier
4758	0	to enlist soldiers
4759	0	captain of the guard
4760	0	a military camp,an army
4761	0	to put to the rack,to torture,to turn awry,to twist
4762	0	to change one's mind,to turn,to turn around
4763	0	to be wanton,to live luxuriously
4764	0	eager desire,excessive strength which longs to break forth
4765	0	a little bird,bird,birds
4766	0	furnish,to spread
4767	0	detestable,hated
4768	0	sorrowful,to be sad
4769	0	a column,a pillar,a prop
4770	0	Stoics
4771	0	you
4772	0	a kinship,family,kindred,relationship
4773	0	akin to,of the same kin,related by blood
4774	0	indulgence,pardon
4775	0	to sit together,to sit with one another
4776	0	to place together,to sit down together
4777	0	to suffer hardship together with one
4778	0	suffer affliction with
4779	0	to assemble,to call together
4780	0	to conceal entirely,to cover on all sides,to cover up completely
4781	0	to bend completely,to bend together
4782	0	to go down with
4783	0	agreement,approval,assent
4784	0	agree with,agreement with,to consent to,vote for
4785	0	to vote
4786	0	to commingle,to mix together
4787	0	excite,stir up,to throw into commotion
4788	0	to enclose
4789	0	a fellow heir,a joint heir,a joint participant
4790	0	to be partakers together,to have fellowship with
4791	0	joint partner,participant with others
4792	0	collected,to bring together,to carry,to collect
4793	0	to combine,to compare,to interpret
4794	0	to be bowed together
4795	0	accident,by chance
4796	0	to congratulate,to rejoice together,to rejoice with
4797	0	to bewilder,to confound,to pour together
4798	0	to have dealings with,to use jointly
4799	0	confusion,disturbance
4800	0	to live together
4801	0	to join together,to unite
4802	0	to examine together,to seek together
4803	0	mutual discussion,mutual disputation,mutual questioning
4804	0	a disputer,a learned disputant,a sophist
4805	0	yoked together
4806	0	quicken together,quicken together with
4807	0	sycamine tree
4808	0	a fig tree
4809	0	a sycomore tree
4810	0	a fig,fig
4811	0	to accuse wrongfully,to attack by malicious devices,to extort
4812	0	to carry off booty
4813	0	to despoil,to rob
4814	0	to talk with
4815	0	to conceive,to seize,to take
4816	0	to collect,to gather up
4817	0	to compute,to reason,to reckon up
4818	0	to affect with grief together
4819	0	to come to pass,to happen,to turn out
4820	0	to bring together,to converse,to throw together
4821	0	to reign together
4822	0	to cause to coalesce,to compare,to conclude,to consider,to join together,to put together
4823	0	deliberate,take counsel together,to consult,to give counsel,to take counsel with others
4824	0	consultation,council,counsel,to council
4825	0	a counsellor,an adviser
4826	0	Simeon
4827	0	a fellow disciple
4828	0	bear joint witness,to bear witness with
4829	0	to divide together
4830	0	a joint partaker,partaking together
4831	0	an imitator of others
4832	0	conformed to,having the same form as another,similar
4833	0	receive the same form as,to be conformed to
4834	0	to feel for,to have compassion,to sympathise with
4835	0	sympathetic
4836	0	to come together
4837	0	to comfort together,to strengthen with others
4838	0	to take along together with
4839	0	to abide together with,to continue to live together
4840	0	to be present together
4841	0	to feel pain together,to suffer with
4842	0	to send together with
4843	0	to comprehend at once,to embrace completely
4844	0	to drink with
4845	0	fulfillment,to fill completely
4846	0	to choke utterly
4847	0	a fellow citizen
4848	0	to assemble,to come together,to go together
4849	0	a drinking party,entertainment,the guests
4850	0	a fellow elder
4851	0	to be profitable,to bear together,to bring together,to carry with others,to contribute
4852	0	to confess,to consent
4853	0	a fellow countryman
4854	0	grown together,of joint origin
4855	0	to grow together,to grow with
4856	0	to agree together,to make an agreement
4857	0	agreement,concord
4858	0	music
4859	0	a compact,thing agreed upon
4860	0	count up,to compute,to vote with one
4861	0	of one accord,of one mind
4862	0	with
4863	0	assembled,to assemble,to collect,to gather,to gather together
4864	0	assembly,congregation,synagogue
4865	0	strive together with
4866	0	to labour with,to struggle together
4867	0	to assemble,to gather together
4868	0	to take up together
4869	0	a fellow prisoner
4870	0	to accompany,to follow together
4871	0	assembled,to assemble,to be assembled,to gather together,to meet with
4872	0	to ascend at the same time,to come up together
4873	0	feast,to feast together,to recline together
4874	0	be intimate with one,to keep company with,to mix up together
4875	0	to lie with,to sleep together with,to take rest together with
4876	0	to befall,to happen,to meet with
4877	0	a meeting with
4878	0	to help in obtaining
4879	0	carry away with,lead away with
4880	0	to die together
4881	0	to destroy together,to perish together
4882	0	to send with
4883	0	to join closely together
4884	0	to lay hold of,to seize by force
4885	0	to cause to grow together,to grow together
4886	0	a band,a bond
4887	0	to be bound with,to bind together,to tie together
4888	0	to approve together,to join in approving
4889	0	a fellow servant
4890	0	to run together
4891	0	to raise together
4892	0	assembly,council
4893	0	conscience,the conscience
4894	0	privately,to have seen together,to see together
4895	0	to be with,to come together
4896	0	to come together
4897	0	to enter together
4898	0	a companion in travel,a fellow traveller
4899	0	elected together with
4900	0	to compel,to drive together
4901	0	at attest together with
4902	0	to accompany,to follow with
4903	0	help in work,to work together
4904	0	a companion in work,a fellow worker
4905	0	to accompany one,to assemble,to be formally wedded,to come together,to of conjugal cohabitation
4906	0	take food together with,to eat with
4907	0	a flowing together with,the understanding,understanding
4908	0	having understanding,intelligent,learned,wise
4909	0	consenting,pleased,to applaud,to approve together,to be pleased together with
4910	0	to entertain together,to feast sumptuously with
4911	0	rise up together
4912	0	to be held,to compress,to hold together,to hold together with constraint
4913	0	to rejoice together
4914	0	a being used to,intimacy,to be accustomed
4915	0	an equal in age,one of the same age
4916	0	to bury together with
4917	0	shatter,to break to pieces
4918	0	press on all sides,to press together
4919	0	break in pieces,to crush
4920	0	to understand,understand
4921	0	to band together,to put together,to stand with
4922	0	to journey with,travel in company with
4923	0	a journey in company
4924	0	to dwell together
4925	0	build together
4926	0	to talk with
4927	0	to be contiguous to,to border on
4928	0	a narrowing,anguish,distress,straits
4929	0	to appoint,to arrange,to prescribe
4930	0	completion,consummation,end
4931	0	to accomplish,to be accomplished,to bring to fulfilment,to end at the same time,to end together
4932	0	to cut short
4933	0	to keep in mind,to preserve
4934	0	to join together,to place together,to put together with
4935	0	briefly,concisely,in a few words
4936	0	to run together
4937	0	to break,to break in pieces
4938	0	calamity,destruction,ruin
4939	0	nourished with brought up with
4940	0	to meet with
4941	0	Syntyche
4942	0	to act hypocritically with
4943	0	to help together
4944	0	o undergo agony with another,to feel the pains of travail with
4945	0	a conspiracy,a swearing together,conspiracy,swearing together
4946	0	Syracuse
4947	0	Syria
4948	0	Syrian
4949	0	Syrophenician
4950	0	Syrtis
4951	0	to drag,to draw
4952	0	to convulse completely
4953	0	a token sign
4954	0	of the same body
4955	0	a companion in insurrection,a fellow rioter
4956	0	commendatory,introductory
4957	0	to crucify alone with
4958	0	to place together
4959	0	to groan together
4960	0	to stand with
4961	0	a fellow soldier,an associate
4962	0	to roll together,to twist together
4963	0	a binding together,a coalition,a concourse of disorderly persons,a conspiracy,a riot,a secret combination,a twisting up together
4964	0	conform to,fashion one's self according to
4965	0	Sychar
4966	0	Sychem
4967	0	slaughter
4968	0	a victim
4969	0	to be mortally wounded,to butcher,to put to death by violence,to slaughter,to slay
4970	0	exceedingly,greatly
4971	0	exceedingly
4972	0	to mark with a seal,to seal,to set a seal upon
4973	0	a seal
4974	0	the ankle
4975	0	almost,hard by,near,nearly,well nigh
4976	0	fashion
4977	0	to be divided,to cleave,to cleave asunder,to divide by rending,to rend,to split into factions
4978	0	division,rent,schism
4979	0	a rope
4980	0	empltiness,to be empty,to cease from labour,to loiter
4981	0	freedom from labour,school
4982	0	saved,to keep safe,to rescue from danger,to save
4983	0	body,the body
4984	0	bodily
4985	0	the exalted spiritual body
4986	0	Sopater
4987	0	to heap together,to heap up
4988	0	Sosthenes
4989	0	Sosipater
4990	0	deliverer,preserver,saviour
4991	0	deliverance,preservation,safety,salvation
